Name,SMILES,HOMO /eV,LUMO /eV,EG /eV,Planarity,SA Score,Anionic Reorganisation Energy /eV,Cationic Reorganisation Energy /eV
1134,COc1cc2cc(-c3cc(OC)c(C4:cc(C#N)cc5nonc:45)s3)[nH]c2cc1OC,-5.158858,-2.873081,2.285777,0.98004366153222,3.069089183291249,0.2452659999980824,0.3054169999959413
1133,COc1cc2cc(C=Cc3c(OC(C)=O)ccc4nonc34)n(C)c2cc1OC,-4.886188,-2.418104,2.468084,0.987044933575405,2.920502257356123,0.3279149999943911,0.3546260000002803
1156,COc1cc2c(ccn2C)c(C=Cc2occ3ncc(C#N)nc23)c1OC,-5.155367,-2.808187,2.34718,0.9919525839172048,3.361903584215644,0.2922049999906448,0.3144719999982044
1324,COc1cc2cc(-c3s:C(c4cc(S(=O)(=O)O)cc5nonc45):cc3OC)[nH]c2cc1OC,-4.846841,-3.012401,1.834441,0.999932156111896,3.0711824846040754,0.3841529999990598,0.3002229999983683
1359,COc1cc2cc(C=Cc3scc4ncc(Br)nc34)[nH]c2cc1OC,-4.737799,-2.541871,2.195928,0.999999996820332,3.16801854386895,0.287425999995321,0.3150659999955678
1321,COc1cc2cc(C3:occ4ncc(C#N)nc:34)n(C)c2cc1OC,-5.011211,-2.775863,2.235348,0.999999979512295,3.0929110411603915,0.297340000004624,0.3031080000000656
1318,COc1cc2cc(C#Cc3nncc4nsnc34)n(C)c2cc1OC,-5.200187,-3.034765,2.165422,1.0,3.308914697715103,100000.0,0.2790160000004107
1358,COc1cc2c:C(c3sc(-c4c(C)ncc5nonc45)cc3OC):[nH]c2cc1OC,-4.865633,-2.878715,1.986918,0.9999163540457638,3.086060794813326,0.3101329999917652,0.5102620000034221
1338,COc1cc2c:C(c3sc(-c4c(F)ncc5nsnc45)cc3OC):[nH]c2cc1OC,-4.72737,-3.019614,1.707756,0.9997907266236838,3.182306054205096,0.3075619999945047,0.3074080000005779
1299,COc1cc2cc(-c3s:C(c4scc5ncc(C#N)nc45):cc3OC)[nH]c2cc1OC,-4.969059,-3.13274,1.836319,0.9999314333006372,3.2318966163076697,0.2092809999958262,0.3468299999949522
1328,COc1cc2cc(C=Cc3cc(C=O)cc4nsnc34)n(C)c2cc1OC,-4.84968,-2.72887,2.12081,0.9998338122747018,3.0643371506492105,0.2823199999984354,0.3021709999957238
