Name,SMILES,HOMO /eV,LUMO /eV,EG /eV,Planarity,SA Score
3254,COc1cc2cc(C=Cc3cc(O)cc4nccnc34)[nH]c2cc1OC,-4.690308,-1.949077,2.741231,0.9999809470522916,2.786147643309814
3256,COc1cc2cc(C=Cc3c(Br)ncc4nsnc34)n(C)c2cc1OC,-4.919654,-2.851593,2.068061,0.9995687594901882,3.213173356407527
3257,COc1cc2cc(C#CC3:c(Br)ccc4nsnc:34)[nH]c2cc1OC,-5.351078,-2.730544,2.620534,1.0,3.0673050823304893
3258,COc1cc(-c2cccc3ncc(C#N)nc23)s:C:1c1c(OC)c(OC)cc2[nH]ccc12,-5.095705,-2.693402,2.402304,0.7562013349953071,3.009204217312325
3263,COc1cc2c(ccn2C)c(C=Cc2nc(O)cc3nsnc23)c1OC,-5.23985,-2.536407,2.703443,0.991177481413224,3.302378138112309
3264,COc1cc2cc(C=Cc3c(C=O)ccc4c3SCS4)[nH]c2cc1OC,-4.937971,-1.842584,3.095387,0.8779906555378616,3.321314412540584
3265,COc1cc2cc(C=Cc3occ4ncc(NC(C)=O)nc34)[nH]c2cc1OC,-4.542261,-2.182395,2.359866,0.9999999140463272,3.1290002369703567
3266,COc1cc2cc(C(=O)O)n(C)c2c(C=Nc2scc3nc(C#N)cnc23)c1OC,-5.605227,-2.991007,2.614219,0.9185784192023358,3.472841065705224
3269,COc1cc2cc(C3:scc4ncc(C=O)nc:34)n(C)c2cc1OC,-5.229832,-2.893195,2.336637,0.7755307591267525,3.04525686997946
3271,COc1cc(-c2cc(C#N)cc3nonc23)s:C:1c1c(OC)c(OC)cc2ccn(C)c12,-5.341957,-3.105604,2.236352,0.6500118105540609,3.244280254652911
3272,COc1cc2[nH]ccc2c(N=Cc2nncc3nsnc23)c1OC,-5.160692,-3.095791,2.0649,0.9211112940993464,3.4747455512427656
3274,COc1cc2cc(N=Cc3c(C(F)(F)F)ccc4nsnc34)[nH]c2cc1OC,-5.146893,-2.926474,2.22042,0.9991132290117382,3.169910757905118
3275,COc1cc2cc(C=Nc3cccc4nsnc34)[nH]c2cc1OC,-5.01396,-2.414222,2.599738,0.9999984410459946,2.84873126552848
3277,COc1cc2c(cc(C(=O)O)n2C)c(C=Nc2nc(C=O)cc3nsnc23)c1OC,-5.749767,-2.969221,2.780547,0.9393065522944944,3.481592164606324
3281,COc1cc2c(cc(C(=O)O)n2C)c(N=Cc2scc3nc(C#N)cnc23)c1OC,-5.433586,-3.157012,2.276574,0.9111672907453156,3.470498758012916
3282,COc1cc2cc(C=Nc3cccc4ncc(O)nc34)[nH]c2cc1OC,-5.052043,-1.827825,3.224219,0.8773448531452488,2.969675643309815
3285,COc1cc(-c2occ3ncc(C#N)nc23)s:C:1c1c(OC)c(OC)cc2c1ccn2C,-5.082803,-2.89716,2.185643,0.7936809093376187,3.4095774651347366
3287,COc1cc2cc(-c3cc(OC):C(c4c(S)ccc5nccnc45):s3)[nH]c2cc1OC,-4.97099,-1.946908,3.024082,0.6345841802625818,3.009594282686235
3290,COc1cc2ccn(C)c2c(C=Nc2cc(C#N)cc3nonc23)c1OC,-5.622972,-3.048728,2.574244,0.9330665915880354,3.2620818059938657
3291,COc1c:C(c2c(OC)c(OC)cc3c2ccn3C):sc1-c1cc(Br)cc2nccnc12,-4.903425,-2.019738,2.883687,0.8864791136350713,3.030740609682496
3293,CNc1cnc2coc(C=Cc3cc4cc(OC)c(OC)cc4[nH]3)c2n1,-4.28134,-1.871244,2.410096,0.999992403496012,3.186303335617506
3294,COc1cc2cc(C=Cc3c(Br)ccc4nonc34)[nH]c2cc1OC,-4.984838,-2.580054,2.404784,0.9999952038561905,2.901662774638181
3295,COc1cc2ccn(C)c2c(C=Nc2occ3ncc(C#N)nc23)c1OC,-5.363802,-2.94911,2.414691,0.9706474505002074,3.5233263614384205
3299,COc1cc2cc(C(=O)O)n(C)c2c(C=Nc2cc(Br)cc3nsnc23)c1OC,-5.676954,-2.609451,3.067503,0.8314115843779607,3.312381160837464
3300,COc1cc2[nH]ccc2c(C=Nc2nc(C=O)cc3nonc23)c1OC,-5.598946,-2.972065,2.626881,0.9443711535403926,3.405735335617506
3304,COc1cc2c(cc(C(=O)O)n2C)c(C2:cccc3ncc(C#N)nc:23)c1OC,-5.722656,-2.582061,3.140595,0.4716603092098123,2.7886837249400287
3305,COc1cc2cc(C=Cc3cccc4nccnc34)[nH]c2cc1OC,-4.681617,-2.012198,2.669419,0.9996044510059376,2.537824049664524
3306,COc1cc2cc(N=Cc3scc4ncc(S(=O)(=O)O)nc34)[nH]c2cc1OC,-5.497322,-3.426705,2.070617,0.9988607493640068,3.486134126941144
3307,COc1cc2cc(C(=O)O)[nH]c2c(C2:cncc3nsnc:23)c1OC,-5.698074,-2.941206,2.756868,0.7199792366221955,3.0470022654290805
3308,COc1cc2nsnc2c(C=Cc2c(OC)c(OC)cc3c2ccn3C)n1,-5.167905,-2.50144,2.666465,0.991252682514665,3.2078642235762818
3309,COc1cc2cc(C(=O)O)[nH]c2c(C2:c(C#N)ncc3nonc:23)c1OC,-5.829273,-3.463045,2.366229,0.5304859229177361,3.196086285724662
3310,COc1cc2cc(-c3cc(OC):C(c4cc(NC(C)=O)cc5nsnc45):s3)[nH]c2cc1OC,-4.718207,-2.202026,2.51618,0.9763216138849417,3.0279274611100675
3311,COc1cc2cc(C=Cc3c(C(F)(F)F)ccc4nonc34)[nH]c2cc1OC,-5.068477,-2.710491,2.357987,0.9472073991304062,2.963466356736665
3312,COc1cc2[nH]c(C(=O)O)cc2c(C=Cc2c(F)ncc3nsnc23)c1OC,-5.424927,-2.876065,2.548863,0.983732159342626,3.26770491564611
3313,COc1cc2[nH]ccc2c(C=Cc2nc(Br)cc3nonc23)c1OC,-5.452058,-2.86863,2.583428,0.9928056955699108,3.263505082330488
3314,COc1cc2c:C(N=Cc3nncc4nonc34):[nH]c2cc1OC,-5.657897,-3.424792,2.233105,0.9999082125439832,3.3642354413526547
3317,COc1cc2cc(C=Cc3cc(S(=O)(=O)O)cc4nonc34)[nH]c2cc1OC,-5.160645,-2.917388,2.243257,0.9998823194008244,2.987802286629556
3318,COc1cc2cc(N=Cc3scc4ncc(OC(C)=O)nc34)[nH]c2cc1OC,-4.885649,-2.62222,2.263429,0.9997701896134716,3.3385444677395864
3319,COc1cc2cc(N=Cc3scc4ncc(Br)nc34)n(C)c2cc1OC,-4.949316,-2.822984,2.126332,0.999175686997007,3.372374188008359
3320,COc1cc2[nH]c(C(=O)O)cc2c(C2:nc(C#N)cc3nsnc:23)c1OC,-5.980446,-3.211387,2.769058,0.5363873317592553,3.181688107587009
3321,COc1cc2cc(C#Cc3nc(OC(C)=O)cc4nsnc34)[nH]c2cc1OC,-5.380814,-2.854815,2.525999,1.0,3.3052392754318944
3322,COc1cc2cc(C=Cc3c(O)ncc4nonc34)[nH]c2cc1OC,-4.77769,-2.783644,1.994045,0.9999999996534068,3.1480377746381816
3323,COc1cc2cc(C=Cc3occ4nccnc34)[nH]c2cc1OC,-4.609098,-2.246712,2.362386,0.9999999900466174,3.0328732435504584
3324,COc1cc2cc(N=Cc3cc(NC(C)=O)cc4nonc34)n(C)c2cc1OC,-5.008933,-2.629974,2.378959,0.9999998057466312,3.0879613567932704
3327,COc1cc2c(cc(C(=O)O)n2C)c(C=Nc2nncc3nsnc23)c1OC,-5.713503,-2.890527,2.822976,0.9182968247817134,3.401097710193336
3329,COc1cc2cc(C=NC3:cc(F)cc4nonc:34)[nH]c2cc1OC,-5.496436,-2.684444,2.811991,0.99957460009561,2.996872390022796
3330,COc1cc2cc(N=Cc3c(C#N)ncc4nonc34)n(C)c2cc1OC,-5.499289,-3.476151,2.023138,0.9999163132687306,3.3525061816182404
3331,COc1cc2cc(C=NC3:c(Br)ncc4nonc:34)[nH]c2cc1OC,-5.368769,-3.079003,2.289766,0.9999998763277704,3.230166620792027
3333,COc1cc2cc(C=Cc3occ4nc(C)cnc34)[nH]c2cc1OC,-4.556746,-2.107247,2.449499,0.9999999961116748,3.0853243130997194
3335,COc1cc2cc(C3:nncc4nonc:34)n(C)c2cc1OC,-5.55236,-3.049917,2.502443,0.9971024312614496,2.934301311435372
3337,COc1cc2ccn(C)c2c(N=Cc2c(S)ncc3nsnc23)c1OC,-5.208755,-2.923803,2.284952,0.8430400893968596,3.583498096532269
3338,COc1cc2cc[nH]c2c(C=Cc2nc(F)cc3nonc23)c1OC,-5.552179,-2.894303,2.657876,0.9905821695818232,3.3232031592535654
3339,COc1cc2[nH]ccc2c(C=Cc2c(F)ncc3nsnc23)c1OC,-5.114372,-2.720501,2.393871,0.9870729499845112,3.249630082330489
3340,COc1cc2cc(C=Cc3scc4nc(Br)cnc34)[nH]c2cc1OC,-4.779354,-2.556097,2.223257,0.9999999995538632,3.1851243130997204
3341,COc1cc2[nH]c(C(=O)O)cc2c(N=Cc2cncc3nsnc23)c1OC,-5.461443,-2.970103,2.49134,0.8684840584756646,3.262786701098761
3343,COc1cc2cc[nH]c2c(C=Cc2cc(NC(C)=O)cc3nsnc23)c1OC,-5.253117,-2.355123,2.897994,0.962419326737212,3.0796681215857395
3344,COc1cc2cc(C3:nc(C#N)cc4nonc:34)n(C)c2cc1OC,-5.526901,-3.112888,2.414013,0.999999845360846,3.0344627204670003
3346,COc1cc2c(ccn2C)c(C=Cc2nc(C(F)(F)F)cc3nonc23)c1OC,-5.499041,-2.915903,2.583139,0.9935325049509692,3.248058083914388
3347,COc1cc(-c2cncc3nsnc23)s:C:1c1c(OC)c(OC)cc2ccn(C)c12,-5.235196,-2.893974,2.341221,0.6432596920499362,3.266408558677368
3348,COc1cc2cc(C(=O)O)[nH]c2c(C2:nc(F)cc3nsnc:23)c1OC,-5.803251,-2.987788,2.815463,0.8056142719248568,3.186182071128572
3349,COc1cc2cc(C#CC3:occ4ncc(C=O)nc:34)n(C)c2cc1OC,-5.211101,-2.960447,2.250655,1.0,3.4070006871127454
3354,COc1cc2[nH]c(C(=O)O)cc2c(C=Nc2nc(F)cc3nsnc23)c1OC,-5.77032,-2.823129,2.947191,0.9591792162566828,3.405579307077464
3355,COc1cc2[nH]ccc2c(C=Cc2c(S)ncc3nsnc23)c1OC,-5.073941,-2.620044,2.453897,0.9596146159647626,3.414082005407412
3356,COc1cc2cc(C=Nc3cccc4cc(S(=O)(=O)O)ccc34)[nH]c2cc1OC,-5.473421,-2.033909,3.439512,0.8980609968743449,2.64763509037676
3357,COc1cc2cc(C=Cc3cccc4nc(F)cnc34)[nH]c2cc1OC,-4.767704,-2.13124,2.636465,0.9922141779626515,2.764436874079045
3358,COc1cc2c(ccn2C)c(C=Cc2cccc3ncc(Br)nc23)c1OC,-5.093137,-2.158147,2.93499,0.9741010038006755,2.857498988811047
3359,COc1cc2c(cc(C(=O)O)n2C)c(C=Cc2c(Br)ncc3nonc23)c1OC,-5.580631,-3.03331,2.547321,0.9682347444783712,3.302634152290457
3362,COc1cc2cc(N=Cc3nc(C#N)cc4nonc34)[nH]c2cc1OC,-5.77054,-3.577961,2.192579,0.9999879518392364,3.4281291817713537
3364,COc1cc2[nH]c(C(=O)O)cc2c(C=Cc2cncc3nonc23)c1OC,-5.59601,-2.806765,2.789245,0.9688109781753308,3.125686401398461
3366,COc1cc2cc(C=Nc3occ4nc(O)cnc34)[nH]c2cc1OC,-4.823933,-2.216315,2.607618,0.999999978159435,3.4100666207920263
3368,COc1cc(-c2cncc3nonc23)s:C:1c1c(OC)c(OC)cc2c1ccn2C,-5.153213,-2.829788,2.323425,0.7909903273142626,3.164867950448388
3369,COc1cc2cc[nH]c2c(C=Cc2scc3nc(C)cnc23)c1OC,-4.893608,-2.225828,2.66778,0.9796808857402444,3.2242012361766426
3371,COc1cc2c:C(N=Cc3nc(C=O)cc4nsnc34):n(C)c2cc1OC,-5.123745,-3.153285,1.97046,0.9999999526465932,3.485871616183675
3372,COc1cc2c(ccn2C)c(C=Cc2cccc3nonc23)c1OC,-5.123815,-2.289604,2.834212,0.9547899533445832,2.812547390022795
3373,COc1cc2cc(C3:sc(-c4scc5nc(C)cnc45)cc:3OC)n(C)c2cc1OC,-4.716027,-2.386231,2.329795,0.8565125264934604,3.137203703602397
3374,COc1cc2cc(C=Nc3cc(S)cc4nsnc34)[nH]c2cc1OC,-5.112127,-2.484018,2.628109,0.9999554296865394,3.3222339284843354
3375,COc1cc(-c2nncc3nsnc23)s:C:1c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,-5.507324,-3.282399,2.224925,0.7959799753116772,3.386318969783934
3376,COc1cc2cc(C(=O)O)[nH]c2c(C2:nc(C=O)cc3nonc:23)c1OC,-5.832444,-3.298196,2.534247,0.8551549846951283,3.188518269530329
3377,COc1cc(-c2nc(C=O)cc3nonc23)s:C:1c1c(OC)c(OC)cc2[nH]ccc12,-5.370702,-3.160947,2.209755,0.7963900756062761,3.31818304673118
3378,COc1cnc2coc(C3:sc(-c4cc5cc(OC)c(OC)cc5[nH]4)cc:3OC)c2n1,-4.509264,-1.827588,2.681676,0.921602788143314,3.1653308427553792
3379,COc1cc2ccn(C)c2c(C=Cc2scc3ncc(C#N)nc23)c1OC,-5.117776,-2.940148,2.177628,0.9637578226626136,3.379718369430429
3380,COc1cc2cc(-c3s:C(c4c(S(=O)(=O)O)ccc5nonc45):cc3OC)[nH]c2cc1OC,-4.992953,-3.079303,1.91365,0.8999794970200738,3.070972559045763
3382,COc1cc2cc(-c3s:C(c4c(O)ncc5nonc45):cc3OC)[nH]c2cc1OC,-4.54543,-2.863385,1.682045,0.9999994358234222,3.2126323511639523
3384,COc1cc2cc[nH]c2c(C=Nc2c(C#N)ccc3nsnc23)c1OC,-5.485887,-2.98755,2.498337,0.9993294648029584,3.2515242586944293
3385,COc1cc2cc(-c3s:C(c4c(O)ncc5nonc45):cc3OC)[nH]c2cc1OC,-4.545429,-2.863347,1.682081,0.9999994759333992,3.2126323511639523
3386,COc1cc2cc(-c3cc(OC):C(c4nc(C(F)(F)F)cc5nsnc45):s3)[nH]c2cc1OC,-5.147893,-2.778455,2.369438,0.9575853973237292,3.2448981173584173
3387,CNc1cnc2csc(C=Cc3cc4cc(OC)c(OC)cc4[nH]3)c2n1,-4.352101,-1.977875,2.374226,0.9995478564763686,3.1326079510021216
3388,COc1cc2cc(-c3s:C(c4c(OC)ccc5nccnc45):cc3OC)[nH]c2cc1OC,-4.53293,-2.184738,2.348192,0.9799104345303268,2.815510070155133
3390,COc1cnc2csc(C3:cc(OC)c(-c4cc5cc(OC)c(OC)cc5[nH]4)s:3)c2n1,-4.383999,-2.228872,2.155127,0.9999932533816004,3.119534299972321
3391,COc1c:C(c2c(OC)c(OC)cc3[nH]ccc23):sc1-c1c(C=O)ncc2nsnc12,-5.132524,-2.825934,2.306591,0.7823539428508235,3.392582009566098
3392,COc1c:C(c2c(OC)c(OC)cc3[nH]ccc23):sc1-c1scc2nc(C#N)cnc12,-4.944318,-2.617667,2.326651,0.898799468983615,3.3283420787104347
3394,COc1cc2cc(-c3s:C(c4scc5nc(OC(C)=O)cnc45):cc3OC)[nH]c2cc1OC,-4.473338,-2.464776,2.008562,0.9992419176325908,3.2313024201935363
3395,COc1cc2cc(-c3cc(OC)c(C4:c(C=O)ncc5nonc:45)s3)[nH]c2cc1OC,-5.023541,-2.973389,2.050152,0.8818986378125807,3.2738675756853706
3396,COc1c:C(c2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23):sc1-c1nc(C=O)cc2nsnc12,-5.520942,-2.954185,2.566757,0.8716158601396162,3.4705056116537865
3400,COc1cc2cc(-c3s:C(c4scc5ncc(OC(C)=O)nc45):cc3OC)[nH]c2cc1OC,-4.464361,-2.461927,2.002434,0.9997627728768992,3.221660194334289
3402,COc1cc2[nH]c(C(=O)O)cc2c(C=Cc2nccc3nsnc23)c1OC,-5.455307,-2.672511,2.782796,0.9898828972633158,3.1011355522476123
3404,COc1cc2cc(-c3s:C(c4scc5nc(Br)cnc45):cc3OC)[nH]c2cc1OC,-4.590667,-2.675894,1.914773,0.9999946657572998,3.212320007693468
3405,COc1cc2cc(N=Cc3scc4nc(OC(C)=O)cnc34)[nH]c2cc1OC,-4.960033,-2.664841,2.295192,0.9999333666751178,3.3498740831242024
3406,COc1cc2cc(-c3s:C(c4c(Br)ccc5nsnc45):cc3OC)[nH]c2cc1OC,-4.691636,-2.656428,2.035208,0.8758208103101841,3.004526268874148
3407,COc1cc2cc(C=Nc3cccc4nc(Br)cnc34)[nH]c2cc1OC,-5.384885,-2.260885,3.124,0.8902585670266188,2.909031335617506
3408,COc1cc2cc(C=Cc3nc(C#N)cc4nonc34)[nH]c2cc1OC,-5.359747,-3.130061,2.229686,0.999999999927168,3.1903261048482765
3409,COc1cc2cc(C=Cc3scc4nc(S(=O)(=O)O)cnc34)[nH]c2cc1OC,-5.014551,-3.055726,1.958826,0.9992760360406636,3.288270835801904
3410,COc1cc2[nH]ccc2c(C=Cc2scc3ncc(C#N)nc23)c1OC,-5.081805,-2.813324,2.26848,0.9897684599978348,3.306991951002124
3411,COc1cc2cc(C=Cc3c(C)ccc4nccnc34)[nH]c2cc1OC,-4.869835,-1.996357,2.873478,0.9544762842575584,2.7062036433098147
3412,COc1cc2cc(C=Cc3cc(C#N)cc4nsnc34)n(C)c2cc1OC,-4.991153,-2.831333,2.15982,0.9999122908722232,3.0474070807191405
3413,COc1c:C(c2c(OC)c(OC)cc3cc(C(=O)O)n(C)c23):sc1-c1cc(C)cc2nsnc12,-5.244693,-2.143408,3.101285,0.5339460066660388,3.259070970965528
3414,COc1cc2cc(C3:c(C#N)ccc4nonc:34)n(C)c2cc1OC,-5.297934,-2.930911,2.367024,0.7464531284934692,2.8071400769133703
3415,COc1c:C(c2c(OC)c(OC)cc3c2cc(C(=O)O)n3C):sc1-c1occ2ncc(C=O)nc12,-5.044772,-2.585162,2.45961,0.8973927863694674,3.45151924332308
3416,COc1cc2cc(N=Cc3occ4nc(C(F)(F)F)cnc34)[nH]c2cc1OC,-5.020475,-2.877925,2.14255,0.9999758141216248,3.4382965417415337
3417,COc1c:C(c2c(OC)c(OC)cc3cc(C(=O)O)n(C)c23):sc1-c1cc(Br)cc2nsnc12,-5.483596,-2.47249,3.011105,0.5010834456046852,3.311617853556619
3422,COc1cc2cc(N=Cc3cccc4nc(C=O)cnc34)n(C)c2cc1OC,-5.198278,-2.821497,2.376781,0.9998232041507652,3.0094231215857388
3425,COc1cc2cc(-c3s:C(c4cccc5nc(F)cnc45):cc3OC)[nH]c2cc1OC,-4.523262,-2.287871,2.235391,0.968663877672128,2.899293331951577
3426,COc1c:C(c2c(OC)c(OC)cc3[nH]c(C(=O)O)cc23):sc1-c1cc(C=O)cc2nonc12,-5.36903,-2.79195,2.57708,0.8941456810412297,3.2437258039614782
3427,COc1cc2cc(-c3s:C(c4c(S)ncc5nonc45):cc3OC)[nH]c2cc1OC,-4.787818,-2.951063,1.836754,0.9943347686337016,3.306224301074506
3430,COc1cc2c(ccn2C)c(C=Cc2scc3ncc(C=O)nc23)c1OC,-5.028408,-2.735084,2.293324,0.9863459948860274,3.318423064735124
3431,COc1cc2[nH]ccc2c(C=Cc2cccc3ncc(C#N)nc23)c1OC,-5.159084,-2.556033,2.60305,0.9724079616974456,2.885156139352814
3432,COc1cc2cc(C=Nc3c(C#N)ccc4ccccc34)[nH]c2cc1OC,-5.226374,-1.933722,3.292652,0.8573435668579702,2.661072115684176
3433,COc1cc2cc(-c3s:C(c4c(C)ccc5nccnc45):cc3OC)[nH]c2cc1OC,-4.55538,-2.033007,2.522373,0.7756819775349723,2.821798431346563
3434,COc1cc2ccn(C)c2c(N=Cc2c(C#N)ccc3nonc23)c1OC,-5.32582,-3.18882,2.137001,0.9096069783652468,3.2435459418580006
3437,COc1cc2cc(C=Cc3cc(S(=O)(=O)O)cc4nccnc34)[nH]c2cc1OC,-4.922106,-2.508646,2.41346,0.99976392224336,2.850584246099088
3438,COc1cc2cc(C=Nc3c(OC(C)=O)ccc4nsnc34)[nH]c2cc1OC,-5.082833,-2.421556,2.661277,0.9588691167674523,3.0160086985088164
3439,COc1cc2cc(-c3s:C(c4c(NC(C)=O)ccc5nsnc45):cc3OC)[nH]c2cc1OC,-4.752463,-2.435596,2.316867,0.8615894762522267,2.9895662499807703
3440,COc1cc2cc(C(=O)O)[nH]c2c(C=Nc2c(C#N)ccc3nonc23)c1OC,-5.903848,-3.179121,2.724727,0.98560812782143,3.2439821823092174
3442,COc1cc2cc(-c3s:C(c4c(C#N)ccc5ccccc45):cc3OC)[nH]c2cc1OC,-4.87421,-2.05836,2.81585,0.7836298662475599,2.7130906721618224
3443,COc1cc2cc(C=Cc3c(S)ccc4nsnc34)[nH]c2cc1OC,-4.833088,-2.386521,2.446567,0.9325636156463296,3.0949070054074124
3444,CNc1cnc2c(C=Nc3cc4cc(OC)c(OC)cc4[nH]3)occ2n1,-4.526038,-2.17352,2.352518,0.9999991568503336,3.410627643309814
3445,COc1c:C(c2c(OC)c(OC)cc3[nH]ccc23):sc1-c1scc2ncc(Br)nc12,-4.780733,-2.240812,2.539921,0.8988374387464951,3.288335392308852
3446,COc1cc2cc(C=Nc3scc4nc(NC(C)=O)cnc34)[nH]c2cc1OC,-4.994038,-2.390815,2.603223,0.9999962233284378,3.1265702369703545
3447,COc1c:C(c2c(OC)c(OC)cc3[nH]ccc23):sc1-c1cccc2nonc12,-5.098261,-2.141103,2.957158,0.8000683443080397,2.925735251191556
3448,COc1cc2[nH]c(C(=O)O)cc2c(C2:c(C#N)ncc3nsnc:23)c1OC,-6.019749,-3.232911,2.786838,0.4737909780247876,3.114129807991868
3451,COc1cc2cc(C(=O)O)[nH]c2c(N=Cc2c(C#N)ncc3nonc23)c1OC,-5.78759,-3.609944,2.177645,0.9921523597924882,3.440536778932108
3452,COc1cc2cc(-c3s:C(c4cc(C=O)cc5nsnc45):cc3OC)[nH]c2cc1OC,-4.852793,-3.001257,1.851536,0.9999401201472808,3.1247476102575407
3453,COc1cc2cc(-c3cc(OC):C(c4scc5sc(=S)sc45):s3)[nH]c2cc1OC,-4.905347,-1.981645,2.923702,0.8759329103293351,3.2975761356083435
3454,COc1cc2cc(C=Cc3cc(C(F)(F)F)cc4nccnc34)[nH]c2cc1OC,-5.047965,-2.383478,2.664487,0.9998464614971134,2.80053715416663
3455,COc1cc2cc(-c3s:C(c4cccc5nc(C)cnc45):cc3OC)[nH]c2cc1OC,-4.418886,-2.045922,2.372964,0.9815711533984354,2.76556904500257
3456,COc1cc2cc(C=Cc3c(OC(C)=O)ncc4nonc34)[nH]c2cc1OC,-5.020458,-2.811635,2.208824,0.9938888798595132,3.131359275431894
3457,COc1cc2cc[nH]c2c(C#Cc2c(C=O)ccc3nonc23)c1OC,-5.574905,-3.141087,2.433818,1.0,3.2209094894636605
3458,COc1cc2cc(C=Cc3c(NC(C)=O)ccc4nsnc34)[nH]c2cc1OC,-4.885173,-2.334877,2.550296,0.910927514394348,2.925728313893432
3459,COc1cc2cc(C(=O)O)n(C)c2c(C=Cc2cccc3nsnc23)c1OC,-5.342905,-2.429697,2.913209,0.852683738572076,2.977726142520501
3460,COc1cc2[nH]c(C(=O)O)cc2c(N=Cc2scc3nc(C#N)cnc23)c1OC,-5.514831,-3.178426,2.336405,0.9087717100476396,3.444406947787641
3465,COc1cc2cc(C=Nc3scc4nc(C)cnc34)n(C)c2cc1OC,-4.803793,-2.222754,2.581039,0.9999896736459416,3.1346937306279017
3466,COc1cc2ccn(C)c2c(C=Cc2nc(C=O)cc3nonc23)c1OC,-5.498235,-3.078353,2.419882,0.9697772323943066,3.37509699080905
3467,COc1cc2cc(C=Cc3c(OC(C)=O)ncc4nonc34)n(C)c2cc1OC,-4.983678,-2.787787,2.195891,0.9925268892077808,3.164442782684453
3468,COc1cc2c(ccn2C)c(C=Cc2nncc3nonc23)c1OC,-5.461894,-2.952201,2.509693,0.9925535356294036,3.245480082330488
3469,COc1cc2nsnc2c(C=Cc2c(OC)c(OC)cc3cc[nH]c23)n1,-5.258249,-2.591683,2.666565,0.9877279522878478,3.2789396433098137
3470,COc1cc2cc(C=Cc3scc4nc(O)cnc34)n(C)c2cc1OC,-4.727563,-2.28379,2.443773,0.9998406164808752,3.272120549754721
3471,COc1c:C(c2c(OC)c(OC)cc3cc[nH]c23):sc1-c1occ2ncc(C=O)nc12,-5.051799,-2.612556,2.439243,0.905430195990776,3.445413643101101
3472,COc1cc2cc(C=CC3:nccc4nsnc:34)n(C)c2cc1OC,-4.881003,-2.566324,2.31468,0.9999000968870682,2.9877743130997203
3473,COc1cc2cc(-c3cc(OC)c(C4:c(Br)ccc5nsnc:45)s3)[nH]c2cc1OC,-4.971843,-2.488796,2.483046,0.7235782319201226,3.007413030949282
3474,COc1cc(-c2cccc3ncc(C#N)nc23)s:C:1c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,-5.272254,-2.784796,2.487458,0.7667344261731811,3.1136629738958987
3476,COc1cc2cc(C(=O)O)n(C)c2c(C=Cc2nc(Br)cc3nsnc23)c1OC,-5.548607,-2.94149,2.607117,0.9437893844668218,3.424160648016952
3477,COc1cc2cc(C=Cc3c(S(=O)(=O)O)ccc4ccccc34)[nH]c2cc1OC,-5.114192,-1.952296,3.161896,0.7952625217632228,2.60644953690584
3479,COc1cc2cc(-c3s:C(c4nc(OC(C)=O)cc5nonc45):cc3OC)[nH]c2cc1OC,-4.819093,-2.843581,1.975511,0.9997250485811622,3.203763303990592
3480,COc1cc2cc(C=Cc3occ4nc(S(=O)(=O)O)cnc34)[nH]c2cc1OC,-5.018801,-2.995893,2.022907,0.9999612041327376,3.339247466765876
3482,COc1cc2cc(N=Cc3c(C=O)ccc4nccnc34)n(C)c2cc1OC,-5.17677,-2.707346,2.469424,0.9570804647214868,3.0536425446626625
3483,COc1cc2cc(C=Cc3cccc4ccc(C=O)cc34)[nH]c2cc1OC,-5.052365,-2.036145,3.01622,0.9313255605226926,2.532073890832104
3484,COc1cc2cc(C=Cc3nc(C)cc4nsnc34)[nH]c2cc1OC,-4.890198,-2.54442,2.345779,0.9999999960258812,3.019385851561257
3486,COc1cc2cc(-c3cc(OC):C(c4cccc5cc(C#N)ccc45):s3)[nH]c2cc1OC,-5.056212,-1.804736,3.251476,0.7624322355687759,2.6911580634661725
3489,COc1cc2[nH]ccc2c(C=Cc2occ3ncc(C=O)nc23)c1OC,-5.079755,-2.689302,2.390454,0.9905518131481776,3.3697427202328907
3490,COc1cc2[nH]ccc2c(C=Nc2cc(C#N)cc3nsnc23)c1OC,-5.439641,-2.767341,2.6723,0.9207552932514416,3.233727335617507
3491,COc1cc2cc(N=Cc3c(C(F)(F)F)ncc4nsnc34)n(C)c2cc1OC,-5.199633,-3.197805,2.001828,0.9857393328770332,3.3725726138289174
3492,COc1cc2c(cc(C(=O)O)n2C)c(C=Nc2scc3nc(C#N)cnc23)c1OC,-5.537505,-2.953602,2.583903,0.9947808309320604,3.400521285485444
3493,COc1cc2cc[nH]c2c(C=Cc2nc(C)cc3nsnc23)c1OC,-5.229472,-2.572464,2.657008,0.9873737103851168,3.2141954669458723
3495,COc1cc2cc(N=Cc3c(C(F)(F)F)ncc4nonc34)[nH]c2cc1OC,-5.265203,-3.26563,1.999573,0.9950148349882364,3.322094010095965
3496,COc1cc2cc(-c3s:C(c4scc5nc(C=O)cnc45):cc3OC)[nH]c2cc1OC,-4.588829,-2.895607,1.693223,0.9999957801070872,3.238007592971456
3497,COc1cc2cc(C3:c(C#N)ccc4nonc:34)n(C)c2cc1OC,-5.297933,-2.930899,2.367034,0.7464930308592115,2.8071400769133703
